,store_id,operator_id,city_id,location_latitude,location_longitude,contact_email,contact_mobile,start_time,end_time,inventory_capacity
407,48,5,18,23.697270108714463,86.97926548392645,store48@asansol.com,9578417829,2024-09-26 09:00:00,2024-09-26 21:00:00,4735
408,49,5,18,23.58263348571927,86.94603371411684,store49@asansol.com,9368484319,2024-09-26 09:00:00,2024-09-26 21:00:00,1535
409,50,5,18,23.771739224260397,86.99651533495397,store50@asansol.com,9895794202,2024-09-26 09:00:00,2024-09-26 21:00:00,3103
410,41,5,17,31.49063091290264,74.92776229123923,store41@amritsar.com,9320291955,2024-09-26 09:00:00,2024-09-26 21:00:00,1959
411,42,5,17,31.586342934655555,74.7139822254869,store42@amritsar.com,9476659320,2024-09-26 09:00:00,2024-09-26 21:00:00,3534
412,43,5,17,31.716948285462873,74.71582330997539,store43@amritsar.com,9911198565,2024-09-26 09:00:00,2024-09-26 21:00:00,2340
413,44,5,17,31.602796693853627,74.87586573543152,store44@amritsar.com,9285975888,2024-09-26 09:00:00,2024-09-26 21:00:00,2114
414,45,5,17,31.6036373804149,75.09303833265061,store45@amritsar.com,9946652867,2024-09-26 09:00:00,2024-09-26 21:00:00,4005
415,46,5,17,31.639052716707624,74.87299343491578,store46@amritsar.com,9567798021,2024-09-26 09:00:00,2024-09-26 21:00:00,3272
416,47,5,17,31.798336688010934,74.98349620573535,store47@amritsar.com,9560914756,2024-09-26 09:00:00,2024-09-26 21:00:00,1931
417,48,5,17,31.634652229336265,74.87877627202718,store48@amritsar.com,9432953245,2024-09-26 09:00:00,2024-09-26 21:00:00,3359
418,49,5,17,31.710856171137436,74.83577768950333,store49@amritsar.com,9941407372,2024-09-26 09:00:00,2024-09-26 21:00:00,2274
419,50,5,17,31.638299325686777,74.98675448404828,store50@amritsar.com,9573345943,2024-09-26 09:00:00,2024-09-26 21:00:00,1407
420,41,5,2,19.321033018749365,78.32428723980188,store41@adilabad.com,9311408079,2024-09-26 09:00:00,2024-09-26 21:00:00,1647
421,42,5,2,19.44888625970285,78.23031849622879,store42@adilabad.com,9398361785,2024-09-26 09:00:00,2024-09-26 21:00:00,4168
422,43,5,2,19.378935098918287,78.21819755525546,store43@adilabad.com,9917510146,2024-09-26 09:00:00,2024-09-26 21:00:00,3586
423,44,5,2,19.47932306817772,78.33395446772039,store44@adilabad.com,9818581005,2024-09-26 09:00:00,2024-09-26 21:00:00,3701
424,45,5,2,19.318209607068912,78.2107338917835,store45@adilabad.com,9020580452,2024-09-26 09:00:00,2024-09-26 21:00:00,4819
425,46,5,2,19.26310868090176,78.37952587896915,store46@adilabad.com,9592884110,2024-09-26 09:00:00,2024-09-26 21:00:00,4455
426,47,5,2,19.511016717175323,78.28657236198063,store47@adilabad.com,9898848653,2024-09-26 09:00:00,2024-09-26 21:00:00,2393
427,48,5,2,19.405294953216135,78.32257796789652,store48@adilabad.com,9921389874,2024-09-26 09:00:00,2024-09-26 21:00:00,1058
428,49,5,2,19.32928304059673,78.41314932185966,store49@adilabad.com,9076119602,2024-09-26 09:00:00,2024-09-26 21:00:00,4798
429,50,5,2,19.460566558186578,78.20352939647486,store50@adilabad.com,9094281051,2024-09-26 09:00:00,2024-09-26 21:00:00,4992
430,41,5,20,24.875397647188773,84.2318484908277,store41@aurangabad.com,9787972223,2024-09-26 09:00:00,2024-09-26 21:00:00,2472
431,42,5,20,24.78715802034729,84.41223462494769,store42@aurangabad.com,9208122965,2024-09-26 09:00:00,2024-09-26 21:00:00,1428
432,43,5,20,24.64377369320514,84.40910367836973,store43@aurangabad.com,9180543826,2024-09-26 09:00:00,2024-09-26 21:00:00,2449
433,44,5,20,24.814598829607164,84.38295520782549,store44@aurangabad.com,9546727128,2024-09-26 09:00:00,2024-09-26 21:00:00,3610
434,45,5,20,24.762972729521255,84.40634401017837,store45@aurangabad.com,9335528399,2024-09-26 09:00:00,2024-09-26 21:00:00,3773
435,46,5,20,24.81978334978387,84.43380131360087,store46@aurangabad.com,9014287296,2024-09-26 09:00:00,2024-09-26 21:00:00,4238
436,47,5,20,24.80217008305811,84.38860222270868,store47@aurangabad.com,9325781656,2024-09-26 09:00:00,2024-09-26 21:00:00,1736
437,48,5,20,24.74363276692581,84.32976331271877,store48@aurangabad.com,9910872466,2024-09-26 09:00:00,2024-09-26 21:00:00,4928
438,49,5,20,24.74498155806378,84.40336637185486,store49@aurangabad.com,9659932059,2024-09-26 09:00:00,2024-09-26 21:00:00,2677
439,50,5,20,24.746817817593424,84.24827512887803,store50@aurangabad.com,9961326822,2024-09-26 09:00:00,2024-09-26 21:00:00,2255
440,41,5,15,30.354704091613538,76.79028741919463,store41@ambala.com,9951343446,2024-09-26 09:00:00,2024-09-26 21:00:00,2805
441,42,5,15,30.33594405013002,76.73328454030411,store42@ambala.com,9641813473,2024-09-26 09:00:00,2024-09-26 21:00:00,3244
442,43,5,15,30.36091116527317,76.803757858311,store43@ambala.com,9089947761,2024-09-26 09:00:00,2024-09-26 21:00:00,1165
443,44,5,15,30.361657257998754,76.79486678029525,store44@ambala.com,9521998915,2024-09-26 09:00:00,2024-09-26 21:00:00,2494
444,45,5,15,30.362883547418548,76.83232166429298,store45@ambala.com,9275785781,2024-09-26 09:00:00,2024-09-26 21:00:00,4579
445,46,5,15,30.345340594332434,76.82414440980975,store46@ambala.com,9546519305,2024-09-26 09:00:00,2024-09-26 21:00:00,4232
446,47,5,15,30.35679296535459,76.82586084409023,store47@ambala.com,9700558214,2024-09-26 09:00:00,2024-09-26 21:00:00,2168
447,48,5,15,30.395747765358163,76.82538510748839,store48@ambala.com,9157563891,2024-09-26 09:00:00,2024-09-26 21:00:00,1948
448,49,5,15,30.261257947738244,76.79328777286311,store49@ambala.com,9165589643,2024-09-26 09:00:00,2024-09-26 21:00:00,4393
449,50,5,15,30.35433956000986,76.79673491085326,store50@ambala.com,9048757112,2024-09-26 09:00:00,2024-09-26 21:00:00,1111
450,41,5,5,19.047804747195908,74.6663254070473,store41@ahmadnagar.com,9657617380,2024-09-26 09:00:00,2024-09-26 21:00:00,1442
451,42,5,5,19.18052578529406,74.66644620927183,store42@ahmadnagar.com,9679688364,2024-09-26 09:00:00,2024-09-26 21:00:00,3827
452,43,5,5,19.13141338180026,74.73347501246556,store43@ahmadnagar.com,9158780563,2024-09-26 09:00:00,2024-09-26 21:00:00,1927
453,44,5,5,19.132026022070384,74.70706458054453,store44@ahmadnagar.com,9906329354,2024-09-26 09:00:00,2024-09-26 21:00:00,2745
454,45,5,5,19.09409343566434,74.73860774322883,store45@ahmadnagar.com,9696253211,2024-09-26 09:00:00,2024-09-26 21:00:00,3898
455,46,5,5,19.106155545381426,74.60892508550408,store46@ahmadnagar.com,9643241589,2024-09-26 09:00:00,2024-09-26 21:00:00,2770
456,47,5,5,19.162470570588372,74.56379667580484,store47@ahmadnagar.com,9290548329,2024-09-26 09:00:00,2024-09-26 21:00:00,1194
457,48,5,5,19.139926644809456,74.82410606328533,store48@ahmadnagar.com,9652888721,2024-09-26 09:00:00,2024-09-26 21:00:00,4303
458,49,5,5,18.98623725193414,74.92171850444053,store49@ahmadnagar.com,9265051341,2024-09-26 09:00:00,2024-09-26 21:00:00,4465
459,50,5,5,19.18843023023093,74.90573392312461,store50@ahmadnagar.com,9720134414,2024-09-26 09:00:00,2024-09-26 21:00:00,1308
460,41,5,1,30.179612683871287,74.13556731756225,store41@abohar.com,9217756243,2024-09-26 09:00:00,2024-09-26 21:00:00,3295
461,42,5,1,30.136781415017257,74.20186481216625,store42@abohar.com,9501738452,2024-09-26 09:00:00,2024-09-26 21:00:00,2319
462,43,5,1,30.105486156257076,74.18327454134506,store43@abohar.com,9660872657,2024-09-26 09:00:00,2024-09-26 21:00:00,3333
463,44,5,1,30.213431122520355,74.1614208457582,store44@abohar.com,9467955832,2024-09-26 09:00:00,2024-09-26 21:00:00,4369
464,45,5,1,30.128206019384585,74.15091802370735,store45@abohar.com,9628171764,2024-09-26 09:00:00,2024-09-26 21:00:00,4053
465,46,5,1,30.0294245716113,74.1142164386683,store46@abohar.com,9357657297,2024-09-26 09:00:00,2024-09-26 21:00:00,4070
466,47,5,1,30.209254407256864,74.11682267817328,store47@abohar.com,9423834987,2024-09-26 09:00:00,2024-09-26 21:00:00,2712
467,48,5,1,30.234125942722365,74.07924672580047,store48@abohar.com,9915154052,2024-09-26 09:00:00,2024-09-26 21:00:00,2682
468,49,5,1,30.19791448367522,74.19066183300855,store49@abohar.com,9813673892,2024-09-26 09:00:00,2024-09-26 21:00:00,3404
469,50,5,1,30.222341804644316,74.18949477719845,store50@abohar.com,9829920256,2024-09-26 09:00:00,2024-09-26 21:00:00,4041
470,41,5,11,27.86515063717688,78.0194754473371,store41@aligarh.com,9422219698,2024-09-26 09:00:00,2024-09-26 21:00:00,2618
471,42,5,11,27.818082097004304,78.07436412435067,store42@aligarh.com,9742778988,2024-09-26 09:00:00,2024-09-26 21:00:00,2074
472,43,5,11,27.889293459059786,77.96566926333837,store43@aligarh.com,9689930533,2024-09-26 09:00:00,2024-09-26 21:00:00,3020
473,44,5,11,27.9293029522965,78.13772098181643,store44@aligarh.com,9081332818,2024-09-26 09:00:00,2024-09-26 21:00:00,4646
474,45,5,11,27.946424936969013,78.10053587070232,store45@aligarh.com,9135430482,2024-09-26 09:00:00,2024-09-26 21:00:00,1525
475,46,5,11,27.896657338755112,78.06961801400837,store46@aligarh.com,9894571066,2024-09-26 09:00:00,2024-09-26 21:00:00,1802
476,47,5,11,27.884637834839133,78.0869860983129,store47@aligarh.com,9935239877,2024-09-26 09:00:00,2024-09-26 21:00:00,1663
477,48,5,11,27.90886477980805,78.18065246792128,store48@aligarh.com,9350279990,2024-09-26 09:00:00,2024-09-26 21:00:00,2808
478,49,5,11,27.94975738052522,78.00137688098658,store49@aligarh.com,9581755571,2024-09-26 09:00:00,2024-09-26 21:00:00,1916
479,50,5,11,27.878839775485798,78.07589803041247,store50@aligarh.com,9217814004,2024-09-26 09:00:00,2024-09-26 21:00:00,3917
480,41,5,23,34.20342040264659,74.21109936685347,store41@baramula.com,9992618425,2024-09-26 09:00:00,2024-09-26 21:00:00,4244
481,42,5,23,34.308779259842005,74.23882242892672,store42@baramula.com,9222529452,2024-09-26 09:00:00,2024-09-26 21:00:00,2033
482,43,5,23,34.1516102398555,74.52000738245111,store43@baramula.com,9966405531,2024-09-26 09:00:00,2024-09-26 21:00:00,4543
483,44,5,23,34.34738831993109,74.24164589366855,store44@baramula.com,9519677910,2024-09-26 09:00:00,2024-09-26 21:00:00,3643
484,45,5,23,34.13222824950544,74.31226933784221,store45@baramula.com,9114865221,2024-09-26 09:00:00,2024-09-26 21:00:00,3901
485,46,5,23,34.23753773626921,74.29566333597174,store46@baramula.com,9457104293,2024-09-26 09:00:00,2024-09-26 21:00:00,1608
486,47,5,23,34.195385480617986,74.3297102449031,store47@baramula.com,9118822825,2024-09-26 09:00:00,2024-09-26 21:00:00,2673
487,48,5,23,34.20058509027806,74.3764543858353,store48@baramula.com,9588923384,2024-09-26 09:00:00,2024-09-26 21:00:00,4430
488,49,5,23,34.20016814789361,74.33383195748853,store49@baramula.com,9835088997,2024-09-26 09:00:00,2024-09-26 21:00:00,3348
489,50,5,23,34.233385725064736,74.39854608866166,store50@baramula.com,9900238991,2024-09-26 09:00:00,2024-09-26 21:00:00,1178
490,41,5,21,25.970919677878317,80.71502151914234,store41@bakshpur.com,9794929777,2024-09-26 09:00:00,2024-09-26 21:00:00,3649
491,42,5,21,25.877276900654433,80.86340694583723,store42@bakshpur.com,9113821873,2024-09-26 09:00:00,2024-09-26 21:00:00,2035
492,43,5,21,25.865054957447782,80.70852705050709,store43@bakshpur.com,9033592153,2024-09-26 09:00:00,2024-09-26 21:00:00,3974
493,44,5,21,25.821312559831703,80.8562898881503,store44@bakshpur.com,9535531522,2024-09-26 09:00:00,2024-09-26 21:00:00,3849
494,45,5,21,25.88380175754205,80.7895463998182,store45@bakshpur.com,9238313739,2024-09-26 09:00:00,2024-09-26 21:00:00,2046
495,46,5,21,25.89944804061346,80.72591285666594,store46@bakshpur.com,9293245641,2024-09-26 09:00:00,2024-09-26 21:00:00,3847
496,47,5,21,25.893137744739477,80.86290587233947,store47@bakshpur.com,9216470115,2024-09-26 09:00:00,2024-09-26 21:00:00,4427
497,48,5,21,25.89801987344781,80.80921049365548,store48@bakshpur.com,9440151071,2024-09-26 09:00:00,2024-09-26 21:00:00,2829
498,49,5,21,25.985878471399285,80.79727287567472,store49@bakshpur.com,9687060542,2024-09-26 09:00:00,2024-09-26 21:00:00,1648
499,50,5,21,25.8910300591374,80.7608850016686,store50@bakshpur.com,9312511046,2024-09-26 09:00:00,2024-09-26 21:00:00,1305
500,51,6,23,34.100977681005425,74.35289956989457,store51@baramula.com,9529640481,2024-09-26 09:00:00,2024-09-26 21:00:00,1338
501,52,6,23,34.21742744556963,74.3271155744668,store52@baramula.com,9850573662,2024-09-26 09:00:00,2024-09-26 21:00:00,3890
502,53,6,23,34.19058647471638,74.37233092152036,store53@baramula.com,9410442067,2024-09-26 09:00:00,2024-09-26 21:00:00,3479
503,54,6,23,34.26412043940311,74.19815004144449,store54@baramula.com,9295455281,2024-09-26 09:00:00,2024-09-26 21:00:00,3141
504,55,6,23,34.205970391937335,74.29746193130104,store55@baramula.com,9586297269,2024-09-26 09:00:00,2024-09-26 21:00:00,1107
505,56,6,23,34.346696918354866,74.33269602042996,store56@baramula.com,9790894717,2024-09-26 09:00:00,2024-09-26 21:00:00,1289
506,57,6,23,34.34753541108294,74.35130898873955,store57@baramula.com,9316605892,2024-09-26 09:00:00,2024-09-26 21:00:00,4631
507,58,6,23,34.239119876016225,74.20699932360269,store58@baramula.com,9733930750,2024-09-26 09:00:00,2024-09-26 21:00:00,3511
508,59,6,23,34.28373286587742,74.47069908061279,store59@baramula.com,9883700181,2024-09-26 09:00:00,2024-09-26 21:00:00,2509
509,60,6,23,34.09650175154284,74.23334148983197,store60@baramula.com,9475887229,2024-09-26 09:00:00,2024-09-26 21:00:00,2371
510,51,6,14,27.651875016275383,76.6852376229465,store51@alwar.com,9748037677,2024-09-26 09:00:00,2024-09-26 21:00:00,2345
511,52,6,14,27.69450251110101,76.55908858437579,store52@alwar.com,9058964234,2024-09-26 09:00:00,2024-09-26 21:00:00,1343
512,53,6,14,27.5656380517404,76.61055960093191,store53@alwar.com,9211471960,2024-09-26 09:00:00,2024-09-26 21:00:00,1071
513,54,6,14,27.486669873316078,76.71909432529723,store54@alwar.com,9024778468,2024-09-26 09:00:00,2024-09-26 21:00:00,1371
514,55,6,14,27.553998317187002,76.60761630613446,store55@alwar.com,9837688201,2024-09-26 09:00:00,2024-09-26 21:00:00,3257
515,56,6,14,27.450708522010782,76.4837691093164,store56@alwar.com,9015602000,2024-09-26 09:00:00,2024-09-26 21:00:00,4424
516,57,6,14,27.476253433465587,76.72422341521441,store57@alwar.com,9486271721,2024-09-26 09:00:00,2024-09-26 21:00:00,2797
517,58,6,14,27.49991019066038,76.49507901826202,store58@alwar.com,9766289149,2024-09-26 09:00:00,2024-09-26 21:00:00,4604
518,59,6,14,27.50461564881241,76.73013803563865,store59@alwar.com,9939605294,2024-09-26 09:00:00,2024-09-26 21:00:00,4761
519,60,6,14,27.566554004330992,76.62387337162403,store60@alwar.com,9770822895,2024-09-26 09:00:00,2024-09-26 21:00:00,2871
520,51,6,12,26.482159876231222,89.5243806112028,store51@alipurduar.com,9607951713,2024-09-26 09:00:00,2024-09-26 21:00:00,1546
521,52,6,12,26.444176711774812,89.60226337618569,store52@alipurduar.com,9984328766,2024-09-26 09:00:00,2024-09-26 21:00:00,1834
522,53,6,12,26.44021140680569,89.43196037024607,store53@alipurduar.com,9895375215,2024-09-26 09:00:00,2024-09-26 21:00:00,1118
523,54,6,12,26.422718431602878,89.51713151091484,store54@alipurduar.com,9963688250,2024-09-26 09:00:00,2024-09-26 21:00:00,4645
524,55,6,12,26.396119739200746,89.50571210638418,store55@alipurduar.com,9698608504,2024-09-26 09:00:00,2024-09-26 21:00:00,1238
525,56,6,12,26.53549063989356,89.43795677772844,store56@alipurduar.com,9763095390,2024-09-26 09:00:00,2024-09-26 21:00:00,1739
526,57,6,12,26.527801530614028,89.54014134849298,store57@alipurduar.com,9850626230,2024-09-26 09:00:00,2024-09-26 21:00:00,2710
527,58,6,12,26.49801540621129,89.42197715489957,store58@alipurduar.com,9926370939,2024-09-26 09:00:00,2024-09-26 21:00:00,1387
528,59,6,12,26.50215569789257,89.57722199095595,store59@alipurduar.com,9752462643,2024-09-26 09:00:00,2024-09-26 21:00:00,3525
529,60,6,12,26.489419487875864,89.5834584773185,store60@alipurduar.com,9921631423,2024-09-26 09:00:00,2024-09-26 21:00:00,3198
530,51,6,5,19.104801827978836,74.71954154456793,store51@ahmadnagar.com,9137842250,2024-09-26 09:00:00,2024-09-26 21:00:00,3255
531,52,6,5,19.141118769221876,74.66011899409783,store52@ahmadnagar.com,9884618238,2024-09-26 09:00:00,2024-09-26 21:00:00,1728
532,53,6,5,19.089554382270432,74.8296333078191,store53@ahmadnagar.com,9433503948,2024-09-26 09:00:00,2024-09-26 21:00:00,3708
533,54,6,5,18.941907077031612,74.69379293576674,store54@ahmadnagar.com,9326502250,2024-09-26 09:00:00,2024-09-26 21:00:00,2872
534,55,6,5,19.26954795113932,74.66072178190701,store55@ahmadnagar.com,9462789745,2024-09-26 09:00:00,2024-09-26 21:00:00,2942
535,56,6,5,19.1506447358826,74.64501597094,store56@ahmadnagar.com,9609343115,2024-09-26 09:00:00,2024-09-26 21:00:00,4798
536,57,6,5,19.05971749515816,74.72220794583325,store57@ahmadnagar.com,9243731234,2024-09-26 09:00:00,2024-09-26 21:00:00,1785
537,58,6,5,19.164033385582133,74.5483927182269,store58@ahmadnagar.com,9885050671,2024-09-26 09:00:00,2024-09-26 21:00:00,4549
538,59,6,5,19.05348067001687,74.8120825248047,store59@ahmadnagar.com,9280356203,2024-09-26 09:00:00,2024-09-26 21:00:00,1705
539,60,6,5,18.9106603492577,74.62909694281149,store60@ahmadnagar.com,9119323673,2024-09-26 09:00:00,2024-09-26 21:00:00,4237
540,51,6,21,25.833515541013522,80.8447339343383,store51@bakshpur.com,9381558533,2024-09-26 09:00:00,2024-09-26 21:00:00,1664
541,52,6,21,25.81561673698437,80.86310535437352,store52@bakshpur.com,9773320233,2024-09-26 09:00:00,2024-09-26 21:00:00,1359
542,53,6,21,25.960326839582603,80.76477337471493,store53@bakshpur.com,9513197651,2024-09-26 09:00:00,2024-09-26 21:00:00,2022
543,54,6,21,25.949597702787035,80.80611624526567,store54@bakshpur.com,9109382654,2024-09-26 09:00:00,2024-09-26 21:00:00,2324
544,55,6,21,25.990822600938586,80.73207599174347,store55@bakshpur.com,9715626803,2024-09-26 09:00:00,2024-09-26 21:00:00,4779
545,56,6,21,25.930685592387402,80.74575398041237,store56@bakshpur.com,9161613021,2024-09-26 09:00:00,2024-09-26 21:00:00,3110
546,57,6,21,25.88022019086881,80.70552796830975,store57@bakshpur.com,9904247907,2024-09-26 09:00:00,2024-09-26 21:00:00,3630
547,58,6,21,25.937054021219293,80.68431822463523,store58@bakshpur.com,9486812232,2024-09-26 09:00:00,2024-09-26 21:00:00,3205
548,59,6,21,25.89515865259414,80.90641768820007,store59@bakshpur.com,9502682639,2024-09-26 09:00:00,2024-09-26 21:00:00,2660
549,60,6,21,25.970875519795865,80.76913419668432,store60@bakshpur.com,9077313599,2024-09-26 09:00:00,2024-09-26 21:00:00,1732
550,51,6,16,20.910661567364663,77.73865079978042,store51@amaravati.com,9269224868,2024-09-26 09:00:00,2024-09-26 21:00:00,2676
551,52,6,16,20.906812212164944,77.87466282092308,store52@amaravati.com,9599130357,2024-09-26 09:00:00,2024-09-26 21:00:00,3448
552,53,6,16,20.810750192608406,77.75307835277195,store53@amaravati.com,9377967208,2024-09-26 09:00:00,2024-09-26 21:00:00,4823
553,54,6,16,21.072791041419652,77.8037426208949,store54@amaravati.com,9651558148,2024-09-26 09:00:00,2024-09-26 21:00:00,4897
554,55,6,16,20.87797585325389,77.76187111650452,store55@amaravati.com,9033020738,2024-09-26 09:00:00,2024-09-26 21:00:00,2009
555,56,6,16,20.932482645643617,77.89538465651212,store56@amaravati.com,9452859057,2024-09-26 09:00:00,2024-09-26 21:00:00,2057
556,57,6,16,20.9366270217286,77.74802214676599,store57@amaravati.com,9207281528,2024-09-26 09:00:00,2024-09-26 21:00:00,1114
557,58,6,16,20.888127433392405,77.64864466517884,store58@amaravati.com,9731247300,2024-09-26 09:00:00,2024-09-26 21:00:00,3008
558,59,6,16,20.84266173128985,77.84351020021859,store59@amaravati.com,9840853690,2024-09-26 09:00:00,2024-09-26 21:00:00,1254
559,60,6,16,20.88221092325158,77.68720061914246,store60@amaravati.com,9471121390,2024-09-26 09:00:00,2024-09-26 21:00:00,2356
560,51,6,4,27.10930916034928,78.05641451159113,store51@agra.com,9610371555,2024-09-26 09:00:00,2024-09-26 21:00:00,2695
561,52,6,4,27.166408233445217,77.94900840478005,store52@agra.com,9041309312,2024-09-26 09:00:00,2024-09-26 21:00:00,1311
562,53,6,4,27.145117798623073,78.00457405542022,store53@agra.com,9903818774,2024-09-26 09:00:00,2024-09-26 21:00:00,1376
563,54,6,4,27.201581464919265,78.0694708441942,store54@agra.com,9756810091,2024-09-26 09:00:00,2024-09-26 21:00:00,4118
564,55,6,4,27.124565217972233,77.96487038988981,store55@agra.com,9987855793,2024-09-26 09:00:00,2024-09-26 21:00:00,1403
565,56,6,4,27.230990712191335,77.93720332677518,store56@agra.com,9418426939,2024-09-26 09:00:00,2024-09-26 21:00:00,2865
566,57,6,4,27.157718374685768,78.07911959042261,store57@agra.com,9460382325,2024-09-26 09:00:00,2024-09-26 21:00:00,3977
567,58,6,4,27.190664261155607,78.02188742476739,store58@agra.com,9621406981,2024-09-26 09:00:00,2024-09-26 21:00:00,3975
568,59,6,4,27.226698724907838,78.06971481664826,store59@agra.com,9685255711,2024-09-26 09:00:00,2024-09-26 21:00:00,2449
569,60,6,4,27.247138676258427,77.89158388987994,store60@agra.com,9960430143,2024-09-26 09:00:00,2024-09-26 21:00:00,3587
570,51,6,8,26.467344640097284,74.48376782476359,store51@ajmer.com,9011659182,2024-09-26 09:00:00,2024-09-26 21:00:00,2479
571,52,6,8,26.26842429793771,74.59707048874775,store52@ajmer.com,9131701563,2024-09-26 09:00:00,2024-09-26 21:00:00,4924
572,53,6,8,26.49133398309751,74.66009824259336,store53@ajmer.com,9486910526,2024-09-26 09:00:00,2024-09-26 21:00:00,3479
573,54,6,8,26.5531375468075,74.61907421430648,store54@ajmer.com,9082713053,2024-09-26 09:00:00,2024-09-26 21:00:00,3678
574,55,6,8,26.42621976278536,74.64392737440377,store55@ajmer.com,9009104950,2024-09-26 09:00:00,2024-09-26 21:00:00,1029
575,56,6,8,26.585765124224018,74.56049527927657,store56@ajmer.com,9075871024,2024-09-26 09:00:00,2024-09-26 21:00:00,3522
576,57,6,8,26.517263056001145,74.46491836292682,store57@ajmer.com,9087208300,2024-09-26 09:00:00,2024-09-26 21:00:00,1279
577,58,6,8,26.457214900909648,74.77061734775484,store58@ajmer.com,9544591604,2024-09-26 09:00:00,2024-09-26 21:00:00,1018
578,59,6,8,26.497529553617326,74.57048880402519,store59@ajmer.com,9412044666,2024-09-26 09:00:00,2024-09-26 21:00:00,3371
579,60,6,8,26.40133644622168,74.47341384864058,store60@ajmer.com,9651474045,2024-09-26 09:00:00,2024-09-26 21:00:00,4421
580,51,6,3,23.804355804298808,91.308906353493,store51@agartala.com,9788034782,2024-09-26 09:00:00,2024-09-26 21:00:00,2897
581,52,6,3,23.821041639942546,91.24140470975618,store52@agartala.com,9521294616,2024-09-26 09:00:00,2024-09-26 21:00:00,1111
582,53,6,3,23.741459922834647,91.19609686776938,store53@agartala.com,9750965404,2024-09-26 09:00:00,2024-09-26 21:00:00,2883
583,54,6,3,23.922710590987343,91.22486614441775,store54@agartala.com,9806937275,2024-09-26 09:00:00,2024-09-26 21:00:00,1254
584,55,6,3,23.823624835034103,91.28914503187183,store55@agartala.com,9474065136,2024-09-26 09:00:00,2024-09-26 21:00:00,1265
585,56,6,3,23.779218158385902,91.27689558141833,store56@agartala.com,9476836415,2024-09-26 09:00:00,2024-09-26 21:00:00,3613
586,57,6,3,23.810059331221638,91.28241114639104,store57@agartala.com,9640158266,2024-09-26 09:00:00,2024-09-26 21:00:00,2575
587,58,6,3,23.926621529804837,91.38241339308323,store58@agartala.com,9920846469,2024-09-26 09:00:00,2024-09-26 21:00:00,2544
588,59,6,3,23.765908747912388,91.2901091677368,store59@agartala.com,9977913956,2024-09-26 09:00:00,2024-09-26 21:00:00,3962
589,60,6,3,23.784014761392367,91.20256325548925,store60@agartala.com,9440100893,2024-09-26 09:00:00,2024-09-26 21:00:00,1354
590,51,6,7,23.706771470799733,92.68276906125371,store51@aizawl  .com,9316117915,2024-09-26 09:00:00,2024-09-26 21:00:00,3630
591,52,6,7,23.703941590769965,92.82824910056202,store52@aizawl  .com,9585220087,2024-09-26 09:00:00,2024-09-26 21:00:00,3016
592,53,6,7,23.814597104532723,92.84145137446838,store53@aizawl  .com,9616040224,2024-09-26 09:00:00,2024-09-26 21:00:00,4285
593,54,6,7,23.606765640076734,92.54008495479297,store54@aizawl  .com,9512703822,2024-09-26 09:00:00,2024-09-26 21:00:00,3976
594,55,6,7,23.75498764219403,92.6112790735916,store55@aizawl  .com,9206952360,2024-09-26 09:00:00,2024-09-26 21:00:00,3280
595,56,6,7,23.781650382664697,92.7039091193269,store56@aizawl  .com,9940275122,2024-09-26 09:00:00,2024-09-26 21:00:00,2106
596,57,6,7,23.753507330631216,92.71551355619343,store57@aizawl  .com,9074397261,2024-09-26 09:00:00,2024-09-26 21:00:00,1614
597,58,6,7,23.758639950309938,92.7042510188951,store58@aizawl  .com,9583358672,2024-09-26 09:00:00,2024-09-26 21:00:00,2025
598,59,6,7,23.793530571593664,92.9349881673569,store59@aizawl  .com,9241589402,2024-09-26 09:00:00,2024-09-26 21:00:00,3175
599,60,6,7,23.63838621861683,92.8525191733493,store60@aizawl  .com,9003459224,2024-09-26 09:00:00,2024-09-26 21:00:00,1991
600,61,7,1,30.12452992414154,74.25587475187521,store61@abohar.com,9797849248,2024-09-26 09:00:00,2024-09-26 21:00:00,2559
601,62,7,1,30.148278390263517,74.19524508159233,store62@abohar.com,9161861961,2024-09-26 09:00:00,2024-09-26 21:00:00,1131
602,63,7,1,30.117737067220773,74.25784159067035,store63@abohar.com,9215193462,2024-09-26 09:00:00,2024-09-26 21:00:00,2847
603,64,7,1,30.137149587090715,74.1613319225657,store64@abohar.com,9312528466,2024-09-26 09:00:00,2024-09-26 21:00:00,1899
604,65,7,1,30.14401909486668,74.19375394906712,store65@abohar.com,9184709929,2024-09-26 09:00:00,2024-09-26 21:00:00,3847
605,66,7,1,30.116595193343304,74.08386120915232,store66@abohar.com,9718659621,2024-09-26 09:00:00,2024-09-26 21:00:00,4511
606,67,7,1,30.143077252574226,74.06190930798607,store67@abohar.com,9997701948,2024-09-26 09:00:00,2024-09-26 21:00:00,2382
607,68,7,1,30.132045372940407,74.14335979528856,store68@abohar.com,9700530240,2024-09-26 09:00:00,2024-09-26 21:00:00,4087
608,69,7,1,30.177465640062447,74.28798921649391,store69@abohar.com,9395495706,2024-09-26 09:00:00,2024-09-26 21:00:00,1351
609,70,7,1,30.068503972446454,74.26678900738743,store70@abohar.com,9048240250,2024-09-26 09:00:00,2024-09-26 21:00:00,1070
610,61,7,18,23.636830306986695,86.86278538671775,store61@asansol.com,9320781824,2024-09-26 09:00:00,2024-09-26 21:00:00,1863
